"","x","y","c.1","c.2","c.3"
"191338",338,118,0.141176470588235,0.219607843137255,0.568627450980392
"212826",326,75,0.141176470588235,0.219607843137255,0.568627450980392
"70959",459,359,0.141176470588235,0.219607843137255,0.568627450980392
"117422",422,266,0.914900568504905,0.8948013556354,0.775238893779149
"103275",275,294,0.288825765791784,0.370147629588327,0.554733494631392
"39977",477,421,0.141176470588235,0.219607843137255,0.568627450980392
"174675",175,151,0.141176470588235,0.219607843137255,0.568627450980392
"147583",83,205,0.141176470588235,0.219607843137255,0.568627450980392
"189770",270,121,0.314885346961997,0.483794287108804,0.317432591297327
"198455",455,104,0.141176470588235,0.219607843137255,0.568627450980392
"71765",265,357,0.192498058185342,0.258286860216241,0.478011098118742
"203580",80,93,0.141176470588235,0.219607843137255,0.568627450980392
"220438",438,60,0.141176470588235,0.219607843137255,0.568627450980392
"143727",227,213,0.266091167637288,0.376191091976556,0.195848806035145
"40136",136,420,0.141176470588235,0.219607843137255,0.568627450980392
"179934",434,141,0.141176470588235,0.219607843137255,0.568627450980392
"144029",29,212,0.141176470588235,0.219607843137255,0.568627450980392
"152708",208,195,0.485234060418226,0.610697368606559,0.495013683843249
"26316",316,448,0.141176470588235,0.219607843137255,0.568627450980392
"204199",199,92,0.264769203247999,0.452597239705738,0.270113170543781
"57707",207,385,0.236311623618526,0.306372415312211,0.537659122891016
"63668",168,373,0.929405989235319,0.936780465915116,0.865838719459153
"100279",279,300,0.144352796815544,0.21538225704649,0.581091469372467
"41646",146,417,0.507150811979401,0.50732799817996,0.269840216258559
"225077",77,50,0.141176470588235,0.219607843137255,0.568627450980392
"13659",159,473,0.141176470588235,0.219607843137255,0.568627450980392
"144129",129,212,0.630937900505867,0.583445983860841,0.3091886608445
"69643",143,361,0.141176470588235,0.219607843137255,0.568627450980392
"15599",99,469,0.141176470588235,0.219607843137255,0.568627450980392
"201094",94,98,0.141176470588235,0.219607843137255,0.568627450980392
"45799",299,409,0.141176470588235,0.219607843137255,0.568627450980392
"227165",165,46,0.141176470588235,0.219607843137255,0.568627450980392
"69663",163,361,0.138705137604892,0.219943158035744,0.57987337388444
"20120",120,460,0.141176470588235,0.219607843137255,0.568627450980392
"6670",170,487,0.141176470588235,0.219607843137255,0.568627450980392
"33395",395,434,0.141176470588235,0.219607843137255,0.568627450980392
"24386",386,452,0.141176470588235,0.219607843137255,0.568627450980392
"111178",178,278,0.141176470588235,0.219607843137255,0.568627450980392
"191152",152,118,0.141176470588235,0.219607843137255,0.568627450980392
"194986",486,111,0.141176470588235,0.219607843137255,0.568627450980392
"14887",387,471,0.141176470588235,0.219607843137255,0.568627450980392
"66427",427,368,0.141176470588235,0.219607843137255,0.568627450980392
"248015",15,4,0.141176470588235,0.219607843137255,0.568627450980392
"153088",88,194,0.139094335077248,0.216915476539493,0.584437580310024
"63849",349,373,0.220083564151918,0.214847503247109,0.204713393737383
"5694",194,489,0.141176470588235,0.219607843137255,0.568627450980392
"128232",232,244,0.345098039215686,0.50966766490327,0.365969199792707
"133140",140,234,0.949019607843137,0.843137254901961,0.188235294117647
"80365",365,340,0.47940623684161,0.483327805469061,0.491170942723963
"90654",154,319,0.141176470588235,0.219607843137255,0.568627450980392
"162839",339,175,0.141176470588235,0.219607843137255,0.568627450980392
"160094",94,180,0.356862745098039,0.368627450980392,0.388235294117647
"13080",80,474,0.437271247420944,0.576257414290479,0.288677987467436
"180599",99,139,0.141176470588235,0.219607843137255,0.568627450980392
"9411",411,482,0.141176470588235,0.219607843137255,0.568627450980392
"209216",216,82,0.305319626090214,0.480935227649784,0.331226574991536
"224123",123,52,0.141176470588235,0.219607843137255,0.568627450980392
"151034",34,198,0.141176470588235,0.219607843137255,0.568627450980392
"150638",138,199,0.609259111078258,0.622136002410299,0.633628821944129
"204904",404,91,0.660741400756242,0.668584538011144,0.656819832128791
"237212",212,26,0.141176470588235,0.219607843137255,0.568627450980392
"12363",363,476,0.141176470588235,0.219607843137255,0.568627450980392
"46231",231,408,0.141176470588235,0.219607843137255,0.568627450980392
"33540",40,433,0.156268193733466,0.235526684977819,0.549658749009822
"62266",266,376,0.154177041047292,0.206910056846873,0.602079956575627
"147490",490,206,0.141176470588235,0.219607843137255,0.568627450980392
"216687",187,67,0.141176470588235,0.219607843137255,0.568627450980392
"211300",300,78,0.376743997254852,0.541679492887847,0.394837773138052
"239806",306,21,0.141176470588235,0.219607843137255,0.568627450980392
"39892",392,421,0.141176470588235,0.219607843137255,0.568627450980392
"66012",12,368,0.141176470588235,0.219607843137255,0.568627450980392
"27355",355,446,0.141176470588235,0.219607843137255,0.568627450980392
"75333",333,350,0.478433758181805,0.324217089793091,0.27345817737259
"68213",213,364,0.141176470588235,0.219607843137255,0.568627450980392
"48546",46,403,0.432809101294149,0.57273510413257,0.319572393667545
"104533",33,291,0.141176470588235,0.219607843137255,0.568627450980392
"113161",161,274,0.141176470588235,0.219607843137255,0.568627450980392
"81921",421,337,0.141176470588235,0.219607843137255,0.568627450980392
"159561",61,181,0.141176470588235,0.219607843137255,0.568627450980392
"70040",40,360,0.141176470588235,0.219607843137255,0.568627450980392
"108036",36,284,0.141176470588235,0.219607843137255,0.568627450980392
"74716",216,351,0.141176470588235,0.219607843137255,0.568627450980392
"81676",176,337,0.141176470588235,0.219607843137255,0.568627450980392
"241271",271,18,0.141176470588235,0.219607843137255,0.568627450980392
"21327",327,458,0.141176470588235,0.219607843137255,0.568627450980392
"249697",197,1,0.226452592210068,0.292346212227908,0.615629939126489
"84432",432,332,0.141176470588235,0.219607843137255,0.568627450980392
"171689",189,157,0.141176470588235,0.219607843137255,0.568627450980392
"186780",280,127,0.345098039215686,0.509803921568627,0.36078431372549
"95261",261,310,0.792148736091319,0.853358368525508,0.783192677888391
"99394",394,302,0.355432655563002,0.3475895183081,0.351511086935551
"242073",73,16,0.141176470588235,0.219607843137255,0.568627450980392
"185750",250,129,0.259374440059904,0.375335597169661,0.206352716186323
"90656",156,319,0.141176470588235,0.219607843137255,0.568627450980392
"181587",87,137,0.141176470588235,0.219607843137255,0.568627450980392
"58924",424,383,0.141176470588235,0.219607843137255,0.568627450980392
"80378",378,340,0.603858973757101,0.619670438007605,0.623529411764706
"16386",386,468,0.141176470588235,0.219607843137255,0.568627450980392
"128394",394,244,0.141176470588235,0.219607843137255,0.568627450980392
"21905",405,457,0.141176470588235,0.219607843137255,0.568627450980392
"203106",106,94,0.141176470588235,0.219607843137255,0.568627450980392
"107601",101,285,0.141176470588235,0.219607843137255,0.568627450980392
"161216",216,178,0.24822045789319,0.412292676561221,0.328099912988135
"188384",384,124,0.444416305460762,0.448617189486704,0.45678609049656
"58219",219,384,0.141176470588235,0.219607843137255,0.568627450980392
"244253",253,12,0.141176470588235,0.219607843137255,0.568627450980392
"18452",452,464,0.141176470588235,0.219607843137255,0.568627450980392
"237506",6,25,0.141176470588235,0.219607843137255,0.568627450980392
"77515",15,345,0.141176470588235,0.219607843137255,0.568627450980392
"95666",166,309,0.141176470588235,0.219607843137255,0.568627450980392
"898",398,499,0.141176470588235,0.219607843137255,0.568627450980392
"70689",189,359,0.717607726025938,0.730341493170661,0.7147011227141
"182611",111,135,0.175938297580234,0.232710721932012,0.561140391380369
"187348",348,126,0.141176470588235,0.219607843137255,0.568627450980392
"49704",204,401,0.322595241888997,0.321019315262931,0.255614296954319
"155303",303,190,0.457626739260869,0.594062416645495,0.468055185904483
"243076",76,14,0.141176470588235,0.219607843137255,0.568627450980392
"164040",40,172,0.141176470588235,0.219607843137255,0.568627450980392
"128598",98,243,0.141176470588235,0.219607843137255,0.568627450980392
"189569",69,121,0.141176470588235,0.219607843137255,0.568627450980392
"124239",239,252,0.231307342871782,0.427385774244331,0.235228911499233
"224019",19,52,0.141176470588235,0.219607843137255,0.568627450980392
"80140",140,340,0.141176470588235,0.219607843137255,0.568627450980392
"212688",188,75,0.141176470588235,0.219607843137255,0.568627450980392
"2985",485,495,0.141176470588235,0.219607843137255,0.568627450980392
"177924",424,145,0.141176470588235,0.219607843137255,0.568627450980392
"232920",420,35,0.141176470588235,0.219607843137255,0.568627450980392
"86446",446,328,0.141176470588235,0.219607843137255,0.568627450980392
"191244",244,118,0.413013473545843,0.558046568430442,0.41603578263151
"39488",488,422,0.141176470588235,0.219607843137255,0.568627450980392
"153359",359,194,0.132497366265711,0.216358463149867,0.580287728155956
"27808",308,445,0.141176470588235,0.219607843137255,0.568627450980392
"222496",496,56,0.141176470588235,0.219607843137255,0.568627450980392
"240900",400,19,0.141176470588235,0.219607843137255,0.568627450980392
"119808",308,261,0.141176470588235,0.219607843137255,0.568627450980392
"126989",489,247,0.141176470588235,0.219607843137255,0.568627450980392
"132676",176,235,0.141176470588235,0.219607843137255,0.568627450980392
"45041",41,410,0.314326764394415,0.44504035427043,0.200974380276119
"62387",387,376,0.141176470588235,0.219607843137255,0.568627450980392
"150472",472,200,0.141176470588235,0.219607843137255,0.568627450980392
"79717",217,341,0.141176470588235,0.219607843137255,0.568627450980392
"123214",214,254,0.395216658131355,0.509620942672719,0.53378365640184
"101230",230,298,0.53896746075253,0.666675347958537,0.555067903506166
"89207",207,322,0.141176470588235,0.219607843137255,0.568627450980392
"86483",483,328,0.141176470588235,0.219607843137255,0.568627450980392
"7897",397,485,0.141176470588235,0.219607843137255,0.568627450980392
"35445",445,430,0.141176470588235,0.219607843137255,0.568627450980392
"92859",359,315,0.214583679820658,0.210993944962556,0.222053419898904
"89802",302,321,0.141176470588235,0.219607843137255,0.568627450980392
"223359",359,54,0.141176470588235,0.219607843137255,0.568627450980392
"107605",105,285,0.141176470588235,0.219607843137255,0.568627450980392
"150537",37,199,0.141176470588235,0.219607843137255,0.568627450980392
"132328",328,236,0.141176470588235,0.219607843137255,0.568627450980392
"137904",404,225,0.141176470588235,0.219607843137255,0.568627450980392
"185820",320,129,0.142417425089042,0.220848797638062,0.569868405481199
"45774",274,409,0.141176470588235,0.219607843137255,0.568627450980392
"150890",390,199,0.141176470588235,0.219607843137255,0.568627450980392
"51519",19,397,0.141176470588235,0.212466347183068,0.600046189984681
"208104",104,84,0.141176470588235,0.219607843137255,0.568627450980392
"152066",66,196,0.141176470588235,0.219607843137255,0.568627450980392
"205809",309,89,0.537110360173623,0.654757418997152,0.544953497428525
"189727",227,121,0.266666666666667,0.368627450980392,0.215686274509804
"154474",474,192,0.141176470588235,0.219607843137255,0.568627450980392
"132152",152,236,0.934953992727231,0.842944526777484,0.219464870528048
"9957",457,481,0.141176470588235,0.219607843137255,0.568627450980392
"92619",119,315,0.141176470588235,0.219607843137255,0.568627450980392
"175062",62,150,0.828728079382766,0.832543479600097,0.794063873862345
"176856",356,147,0.194828342568014,0.254780265952582,0.556093543021326
"80364",364,340,0.518910813772845,0.522832382400297,0.530675519655198
"37783",283,425,0.141176470588235,0.219607843137255,0.568627450980392
"85008",8,330,0.141176470588235,0.219607843137255,0.568627450980392
"121495",495,258,0.141176470588235,0.219607843137255,0.568627450980392
"227658",158,45,0.141176470588235,0.219607843137255,0.568627450980392
"76518",18,347,0.141176470588235,0.219607843137255,0.568627450980392
"27776",276,445,0.141176470588235,0.219607843137255,0.568627450980392
"69360",360,362,0.952941176470588,0.945098039215686,0.847058823529412
"160128",128,180,0.212621576949606,0.212621576949606,0.207264761686352
"190749",249,119,0.403683647833371,0.565728109638102,0.395929803866277
"158547",47,183,0.141176470588235,0.219607843137255,0.568627450980392
"180342",342,140,0.141176470588235,0.219607843137255,0.568627450980392
"244055",55,12,0.141176470588235,0.219607843137255,0.568627450980392
"20342",342,460,0.141176470588235,0.219607843137255,0.568627450980392
"85288",288,330,0.141176470588235,0.219607843137255,0.568627450980392
"23797",297,453,0.141176470588235,0.219607843137255,0.568627450980392
"235270",270,30,0.141176470588235,0.219607843137255,0.568627450980392
"184353",353,132,0.141176470588235,0.21852871032838,0.569054787572707
"123104",104,254,0.141176470588235,0.219607843137255,0.568627450980392
"122133",133,256,0.641925360336698,0.584571806173176,0.189060948706217
"172105",105,156,0.892116376748121,0.86521303084991,0.566397705947954
"41876",376,417,0.141176470588235,0.219607843137255,0.568627450980392
"158376",376,184,0.141176470588235,0.219607843137255,0.568627450980392
"193512",12,113,0.141176470588235,0.219607843137255,0.568627450980392
"216439",439,68,0.141176470588235,0.219607843137255,0.568627450980392
"131430",430,238,0.141176470588235,0.219607843137255,0.568627450980392
"73062",62,354,0.141176470588235,0.219607843137255,0.568627450980392
"152504",4,195,0.141176470588235,0.219607843137255,0.568627450980392
"230103",103,40,0.141176470588235,0.219607843137255,0.568627450980392
"191779",279,117,0.336755973992675,0.509459971885189,0.369580997878501
"99851",351,301,0.726069255470964,0.537469114560162,0.418747055153789
"14784",284,471,0.141176470588235,0.219607843137255,0.568627450980392
"224144",144,52,0.141176470588235,0.219607843137255,0.568627450980392
"244566",66,11,0.141176470588235,0.219607843137255,0.568627450980392
"221334",334,58,0.141176470588235,0.219607843137255,0.568627450980392
"17093",93,466,0.140674430101394,0.216070299379087,0.582532103921161
"177182",182,146,0.241381255201293,0.30106475958665,0.619535497315857
"142703",203,215,0.695122256833419,0.770098463160718,0.707412246328109
"86128",128,328,0.141176470588235,0.219607843137255,0.568627450980392
"75122",122,350,0.141176470588235,0.219607843137255,0.568627450980392
"66169",169,368,0.81149060442642,0.818791250508314,0.777281469125377
"33022",22,434,0.141176470588235,0.219607843137255,0.568627450980392
"80072",72,340,0.141176470588235,0.219607843137255,0.568627450980392
"93847",347,313,0.616032379013904,0.37412512192672,0.275127663865822
